OBJECTID,UOGID,NAME,TYPE,STUSAB,STATE,CDBG_AMT,ESG_AMT,HOME_AMT,HOPWA_AMT,TOT_AMT,YEAR,SHAPE_Length,SHAPE_Area
253,121038,GAINESVILLE,51,FL,12,1321465,0,543168,0,1864633,2021,1.90208511577946,0.0175817409423779
254,120492,CLEARWATER,51,FL,12,909227,0,452259,0,1361486,2021,2.83297550155338,0.00615475485247821
255,120516,COCOA,52,FL,12,172703,0,0,0,172703,2021,0.788538162619037,0.00322906182292042
256,062706,PARAMOUNT CITY,52,CA,06,766201,0,300303,0,1066504,2021,0.206217497713603,0.00122184578876591
257,062754,PERRIS CITY,52,CA,06,954641,0,0,0,954641,2021,0.70394507199869,0.00796860871828386
258,062766,PICO RIVERA,52,CA,06,626682,0,0,0,626682,2021,0.286170677738406,0.00224450986681015
259,062850,POMONA,52,CA,06,2043385,177141,880191,0,3100717,2021,0.487183829329805,0.00580768382361027
260,062862,PORTERVILLE,51,CA,06,855634,0,0,0,855634,2021,1.14947228086239,0.0048449043202921
261,062928,RANCHO CORDOVA CITY,51,CA,06,625796,0,0,0,625796,2021,0.657366698047377,0.00942971868101723
262,090612,MERIDEN,52,CT,09,1072055,0,0,0,1072055,2021,0.390834906185816,0.00675042607105383
263,090630,MIDDLETOWN,51,CT,09,487950,0,0,0,487950,2021,0.583320079460998,0.0118407350618727
264,090636,MILFORD TOWN,51,CT,09,525608,0,0,0,525608,2021,0.5486522898033,0.00652948670907669
265,090336,EAST HARTFORD,51,CT,09,585233,0,0,0,585233,2021,0.299114579489222,0.00525273519786743
266,090390,FAIRFIELD,52,CT,09,518006,0,0,0,518006,2021,0.487309347097009,0.00847510568563852
267,090438,GREENWICH,52,CT,09,796815,0,0,0,796815,2021,1.03267892260637,0.0134760465174308
268,090480,HAMDEN TOWN,52,CT,09,491354,0,0,0,491354,2021,0.561653944544365,0.00928952672549891
269,063384,SANTA MONICA,51,CA,06,1185326,0,612571,0,1797897,2021,0.206496162892078,0.00212680660022907
270,063396,SANTA ROSA,51,CA,06,1476993,0,755307,454734,2687034,2021,2.16308070093633,0.0110915084639251
271,063408,SANTEE,52,CA,06,297717,0,0,0,297717,2021,0.4593349255027,0.00407474556271294
272,063444,SEASIDE,52,CA,06,372548,0,0,0,372548,2021,0.226735871281653,0.00241804949711422
273,221794,THIBODAUX,51,LA,22,152407,0,0,0,152407,2021,0.348862098107534,0.00145630770530206
274,229051,JEFFERSON PARISH,61,LA,22,2559592,223181,1563053,0,4345826,2021,6.04874668767251,0.114931798006778
275,229103,ST. TAMMANY PARISH,61,LA,22,1236944,0,0,0,1236944,2021,4.5548170090748,0.261831873931887
276,229999,LA NONENTITLEMENT,21,LA,22,23240394,2530742,10594775,2490593,38856504,2021,141.768392402644,10.3145496223214
277,230120,AUBURN,51,ME,23,553698,0,469750,0,1023448,2021,0.710642163200398,0.019132526475537
278,251236,LEOMINSTER,52,MA,25,463758,0,0,0,463758,2021,0.451300279367634,0.00842069433349607
279,171218,CHAMPAIGN,51,IL,17,1045984,0,0,0,1045984,2021,1.20417391115555,0.00646718201132447
280,171296,CHICAGO,51,IL,17,78932301,6780426,19636882,10914782,116264391,2021,2.57339864152408,0.0648903046684402
281,129099,PALM BEACH COUNTY,61,FL,12,6773034,570536,2419225,0,9762795,2021,8.44166490048297,0.462866961907867
282,129101,PASCO COUNTY,61,FL,12,2999933,247442,1229396,0,4476771,2021,5.35812812080675,0.177167659909439
283,129105,POLK COUNTY,61,FL,12,4048632,326536,1408682,0,5783850,2021,10.5023711953746,0.44278270829526
284,090594,MANCHESTER,52,CT,09,565064,0,0,0,565064,2021,0.36814018506601,0.00776366319784669
285,180846,EAST CHICAGO,52,IN,18,1309909,0,282564,0,1592473,2021,0.364003464841896,0.00404155226153234
286,180954,EVANSVILLE,51,IN,18,2660523,230911,755892,0,3647326,2021,0.806093544676475,0.0127834977252163
287,181014,FORT WAYNE,51,IN,18,2036980,173530,1111708,0,3322218,2021,1.64580216003251,0.0307651708803816
288,181158,GOSHEN,51,IN,18,280949,0,0,0,280949,2021,0.832093447924859,0.0048977070688342
289,181272,HAMMOND,52,IN,18,2178500,182245,487458,0,2848203,2021,0.485472111670834,0.00668063264698617
290,181536,KOKOMO,51,IN,18,831494,0,0,0,831494,2021,0.837141706079244,0.0109521933888268
291,181566,LAFAYETTE,51,IN,18,651693,0,818644,0,1470337,2021,0.604981395506505,0.00847250131718733
292,181602,LA PORTE,51,IN,18,455499,0,0,0,455499,2021,0.432932176628721,0.00346071793504984
293,181950,MISHAWAKA,51,IN,18,467759,0,0,0,467759,2021,1.09896897641837,0.00504174293959831
294,182100,MUNCIE,51,IN,18,1302385,0,512816,0,1815201,2021,0.681952086155989,0.00753180914072971
295,182130,NEW ALBANY,52,IN,18,679538,0,0,0,679538,2021,0.517589794630757,0.00403063720123176
296,183282,WEST LAFAYETTE,51,IN,18,474743,0,0,0,474743,2021,0.498639180079977,0.00400746818343501
297,189089,LAKE COUNTY,61,IN,18,1498457,0,606421,0,2104878,2021,1.67590554114305,0.115888040333918
298,120588,CORAL SPRINGS,52,FL,12,808169,0,0,0,808169,2021,0.40437397561673,0.00561468795191735
299,120612,CRESTVIEW,52,FL,12,167556,0,0,0,167556,2021,1.4418526876912,0.0039427824672196
300,175154,OAK PARK,52,IL,17,1629530,0,0,0,1629530,2021,0.148172297632047,0.00132057809277651
301,175364,PALATINE VILLAGE,52,IL,17,477902,0,0,0,477902,2021,0.539494894747691,0.00388060240451732
302,175520,PEKIN,52,IL,17,450279,0,0,0,450279,2021,0.707282768289186,0.00426078604209582
303,175526,PEORIA,51,IL,17,1895739,157667,663810,0,2717216,2021,1.71959900357538,0.0142091663444143
304,176000,ROCKFORD,51,IL,17,2211987,185222,987501,0,3384710,2021,3.25849818985847,0.0183107376651964
305,176006,ROCK ISLAND,51,IL,17,1076550,0,0,0,1076550,2021,0.936799926750658,0.00458599274660846
306,176300,SCHAUMBURG VILLAGE,51,IL,17,401548,0,0,0,401548,2021,0.778667138876044,0.0054775487871906
307,176498,SKOKIE,51,IL,17,602373,0,0,0,602373,2021,0.309485890848501,0.0028337049515494
308,176648,SPRINGFIELD,51,IL,17,1369104,0,656784,0,2025888,2021,5.80029089793509,0.0182581965185091
309,177122,URBANA,51,IL,17,516972,0,819687,0,1336659,2021,0.946133014513022,0.00384458278524552
310,177404,WAUKEGAN,52,IL,17,785669,0,0,0,785669,2021,1.45607192172361,0.00685993977111468
311,181884,MICHIGAN CITY,51,IN,18,679140,0,0,0,679140,2021,0.62439694068849,0.00552921095652163
312,183042,TERRE HAUTE,51,IN,18,1508627,0,424494,0,1933121,2021,0.829054683861966,0.00956062175649232
313,122466,PENSACOLA,51,FL,12,772277,0,0,0,772277,2021,0.78228081040739,0.00572945230080091
314,122502,PINELLAS PARK,52,FL,12,399991,0,0,0,399991,2021,1.17498845214566,0.00392118666709913
315,122586,PORT ST LUCIE,51,FL,12,1056419,0,0,723286,1779705,2021,1.95150573995629,0.0308532685993745
316,122724,ST PETERSBURG,51,FL,12,1816586,159607,837861,0,2814054,2021,3.18632928409282,0.0152688365621672
317,122754,SANFORD,51,FL,12,517343,0,0,0,517343,2021,1.92094666903507,0.00633275350203555
318,122808,SEBASTIAN CITY,51,FL,12,131578,0,0,0,131578,2021,0.569884438430735,0.00327419404422943
319,122958,SUNRISE,52,FL,12,683824,0,0,0,683824,2021,0.527504028485853,0.00424519279021722
320,123006,TAMARAC,52,FL,12,392687,0,0,0,392687,2021,0.43199260404563,0.00280735986234016
321,123048,TITUSVILLE,51,FL,12,331020,0,0,0,331020,2021,1.37838402334293,0.00665715868099933
322,250168,BARNSTABLE,51,MA,25,311641,0,0,0,311641,2021,1.49342513832012,0.0176559031869596
323,250282,BOSTON,51,MA,25,17421783,1487124,5959142,3248220,28116269,2021,1.9347845556536,0.0140444919271011
324,250354,BROCKTON,52,MA,25,1417326,0,578441,0,1995767,2021,0.340703003019291,0.00606566968264074
325,250372,BROOKLINE,52,MA,25,1350772,0,0,0,1350772,2021,0.216954061052179,0.00192599558930211
326,250396,CAMBRIDGE,51,MA,25,2666352,221784,641639,2024011,5553786,2021,0.283249128626869,0.00201221937709576
327,250486,CHICOPEE,52,MA,25,1228026,0,0,0,1228026,2021,0.366749234524923,0.00673724926421764
328,129109,ST. JOHNS COUNTY,61,FL,12,1015191,0,0,0,1015191,2021,4.72913431940507,0.156967222082012
329,129117,SEMINOLE COUNTY,61,FL,12,2165802,179519,840553,0,3185874,2021,3.38311176174871,0.0762562118962937
330,129127,VOLUSIA COUNTY,61,FL,12,1709668,159371,735397,0,2604436,2021,14.1869505713385,0.25081004398337
331,130054,ALBANY,51,GA,13,869133,0,496697,0,1365830,2021,1.00655599173383,0.0136321510357741
332,130168,ATHENS-CLARKE COUNTY,51,GA,13,1344801,0,691534,0,2036335,2021,0.923898995193593,0.0305734813503882
333,130174,ATLANTA,51,GA,13,6981957,610308,2204974,22712066,32509305,2021,1.5718031022038,0.0338812339959503
334,130422,BROOKHAVEN,52,GA,13,361234,0,0,0,361234,2021,0.292462148498861,0.00291971476188991
335,133354,VALDOSTA,51,GA,13,683604,0,0,0,683604,2021,1.43473664126713,0.00895093202233242
336,139121,FULTON COUNTY,61,GA,13,1373714,159268,670081,0,2203063,2021,4.83608592480459,0.0363377526193064
337,179031,COOK COUNTY,61,IL,17,10609753,881906,6577051,0,18068710,2021,8.92853105557923,0.164984906105224
338,179999,IL NONENTITLEMENT,21,IL,17,30587443,5282194,16742680,2156860,54769177,2021,53.4013697127895,13.8531526262401
339,179043,DU PAGE COUNTY,61,IL,17,3872463,299023,1794890,0,5966376,2021,3.79949994918665,0.0819494533501429
340,179097,LAKE COUNTY,61,IL,17,2884928,225934,1662483,0,4773345,2021,3.3856589777266,0.126885885379462
341,179119,MADISON COUNTY,61,IL,17,2947494,0,973905,0,3921399,2021,2.55781662329441,0.199625681701572
342,179163,ST CLAIR COUNTY,61,IL,17,3600459,0,1038040,0,4638499,2021,2.89890353651848,0.177290759779339
343,180246,BLOOMINGTON,51,IN,18,908364,0,564324,0,1472688,2021,1.0359157672808,0.00669004796828678
344,180624,COLUMBUS,51,IN,18,323456,0,0,0,323456,2021,1.47398474418026,0.00778385782627165
345,121976,MIAMI GARDENS CITY,52,FL,12,1111210,0,0,0,1111210,2021,0.303937993485648,0.00443849503008494
346,122214,OCALA,51,FL,12,486246,0,0,0,486246,2021,1.83260520589097,0.0112000786426285
347,122292,ORLANDO,51,FL,12,2375074,197449,1320862,4586699,8480084,2021,4.1862687126188,0.0283369878582315
348,122358,PALM BAY,51,FL,12,757196,0,0,486954,1244150,2021,0.825070851078815,0.0156745936777923
349,122370,PALM BEACH GARDENS,52,FL,12,238871,0,0,0,238871,2021,1.44946919904613,0.0136048178427521
350,122374,PALM COAST,52,FL,12,481364,0,0,0,481364,2021,2.87825676145163,0.0214296192613281
351,122406,PANAMA CITY,51,FL,12,399295,0,0,0,399295,2021,2.20674866412337,0.0096240324268261
352,122448,PEMBROKE PINES,52,FL,12,1002361,0,0,0,1002361,2021,0.690068567691424,0.00818639298646887
353,122766,SARASOTA,51,FL,12,431752,0,874812,0,1306564,2021,0.943001879275581,0.00354085103770825
354,123012,TAMPA,51,FL,12,3294164,274681,1748033,4378068,9694946,2021,2.99564617506169,0.0281557991945562
355,123252,WEST PALM BEACH,51,FL,12,1008585,0,478968,3202608,4690161,2021,1.0414992562586,0.0126370060418116
356,129019,CLAY COUNTY,61,FL,12,1069125,0,0,0,1069125,2021,2.44423169399091,0.15104647548363
357,129031,JACKSONVILLE-DUVAL COUNTY,61,FL,12,6687528,560440,3327547,2601336,13176851,2021,2.49949940074742,0.205573748671187
358,129071,LEE COUNTY,61,FL,12,3273336,275471,1049047,0,4597854,2021,13.2904021808221,0.151274023415961
359,129095,ORANGE COUNTY,61,FL,12,7482385,601231,2912249,0,10995865,2021,9.7891464867201,0.197995595365152
360,129103,PINELLAS COUNTY,61,FL,12,2514571,214845,1322893,0,4052309,2021,10.7390309909449,0.0391121936469567
361,129115,SARASOTA COUNTY,61,FL,12,1758469,151480,0,0,1909949,2021,3.39195212863238,0.13256994076101
362,160618,LEWISTON,51,ID,16,239129,0,0,0,239129,2021,0.641395530355286,0.00545457565926602
363,160684,MERIDIAN,52,ID,16,494275,0,0,0,494275,2021,2.45113402331859,0.00863022712224572
364,160906,POCATELLO,51,ID,16,454882,0,0,0,454882,2021,1.27851625697013,0.0093938833408946
365,169999,ID NONENTITLEMENT,21,ID,16,7892674,1099467,5249159,0,14241300,2021,48.12629944835,24.3910092415316
366,170606,BERWYN,52,IL,17,1318918,0,0,0,1318918,2021,0.13791108172832,0.00109638165024445
367,170660,BLOOMINGTON,51,IL,17,547296,0,0,0,547296,2021,2.16831678697684,0.00785636473864607
368,221698,SLIDELL,52,LA,22,184548,0,0,0,184548,2021,1.6166188681231,0.00369210654886146
369,121974,MIAMI BEACH,51,FL,12,977131,0,619533,0,1596664,2021,0.869391774113534,0.00177529414855074
370,090492,HARTFORD,51,CT,09,3728154,316774,1446511,1217097,6708536,2021,0.34849375364249,0.00506340043365
371,171332,CICERO,52,IL,17,1739219,145250,0,0,1884469,2021,0.180839228101458,0.00164658501149701
372,171692,DANVILLE,51,IL,17,1014692,0,0,0,1014692,2021,1.12786947319438,0.00490004537620207
373,171716,DECATUR,51,IL,17,1400311,0,413549,0,1813860,2021,2.40774851079003,0.0128333906815591
374,171746,DEKALB,52,IL,17,420572,0,0,0,420572,2021,1.20295594002867,0.00509199887796717
375,171776,DES PLAINES,51,IL,17,313508,0,0,0,313508,2021,0.564960567632415,0.0040620754534812
376,172094,ELGIN,51,IL,17,833318,0,0,0,833318,2021,2.57826707351812,0.0104690625136388
377,173228,HOFFMAN ESTATES,51,IL,17,238301,0,0,0,238301,2021,1.15118067062439,0.00591213056292608
378,173480,JOLIET,52,IL,17,919509,0,0,0,919509,2021,4.72579933995302,0.0187083844685518
379,173540,KANKAKEE,51,IL,17,601653,0,0,0,601653,2021,0.953273923068232,0.00470121221350062
380,174596,MOLINE,51,IL,17,854636,0,0,0,854636,2021,0.965206385421992,0.00479290230641894
381,174734,MOUNT PROSPECT,52,IL,17,280999,0,0,0,280999,2021,0.485532027021465,0.00290612724563893
382,174806,NAPERVILLE,51,IL,17,549589,0,0,0,549589,2021,2.64270523743754,0.0112874484512527
383,175010,NORMAL,52,IL,17,441690,0,0,0,441690,2021,0.841498555269611,0.00543877383492509
384,175148,OAK LAWN,52,IL,17,324639,0,0,0,324639,2021,0.319434735891614,0.00236834381967058
385,179111,MCHENRY COUNTY,61,IL,17,1398050,0,613922,0,2011972,2021,2.33262742351268,0.174140717414124
386,180084,ANDERSON,51,IN,18,944526,0,379075,0,1323601,2021,1.2213667135411,0.0119494249041595
387,180912,ELKHART,51,IN,18,729218,0,0,0,729218,2021,1.62098573886591,0.00767302849648585
388,181104,GARY,51,IN,18,3413992,286220,687054,0,4387266,2021,0.701010684571807,0.0140374784318258
389,181404,INDIANAPOLIS,51,IN,18,9310590,812004,4124535,1791564,16038693,2021,2.10286234860653,0.101556754162668
390,251020,HAVERHILL,52,MA,25,1030291,0,0,0,1030291,2021,0.468212433958065,0.0101519771622398
391,251074,HOLYOKE,52,MA,25,1247855,0,918593,0,2166448,2021,0.407964633744055,0.00644802211177287
392,189999,IN NONENTITLEMENT,21,IN,18,31917082,3944639,14705184,1736515,52303420,2021,36.4238286727996,9.36200757243187
393,190138,AMES,51,IA,19,590475,0,350543,0,941018,2021,0.765623203703815,0.00713042646486979
394,190798,CEDAR FALLS,51,IA,19,270801,0,0,0,270801,2021,0.471600494992877,0.00839936988175741
395,190804,CEDAR RAPIDS,51,IA,19,1072441,0,383507,0,1455948,2021,2.24858475348336,0.0202733849165088
396,191134,COUNCIL BLUFFS,51,IA,19,995720,0,0,0,995720,2021,0.939643344140797,0.0132039937637511
397,191254,DAVENPORT,51,IA,19,1638026,0,423634,0,2061660,2021,0.834171156859918,0.0180602774770127
398,191362,DES MOINES,51,IA,19,3831716,323465,981236,0,5136417,2021,1.24104566664382,0.0256380600992143
399,191464,DUBUQUE,51,IA,19,1086191,0,0,0,1086191,2021,1.34949665237877,0.0103021132878169
400,192466,IOWA CITY,51,IA,19,721344,0,494351,0,1215695,2021,1.06416017999662,0.00886361282552874
401,194812,SIOUX CITY,51,IA,19,1685082,147472,482024,0,2314578,2021,1.63856106532071,0.0178624764763959
402,195394,WATERLOO,51,IA,19,1250679,0,491817,0,1742496,2021,0.862497760495253,0.0179318520340297
403,195508,WEST DES MOINES,51,IA,19,334221,0,0,0,334221,2021,1.07279192602005,0.0130915844100208
404,199999,IA NONENTITLEMENT,21,IA,19,24962459,2793509,7948564,799740,36504272,2021,31.1818409103202,15.6968181042408
405,201776,KANSAS CITY,51,KS,20,2328634,196560,882359,0,3407553,2021,0.975039686894368,0.0346334334907319
406,201902,LAWRENCE,51,KS,20,790114,0,453326,0,1243440,2021,1.30470304290447,0.00982714807591359
407,201908,LEAVENWORTH,52,KS,20,344808,0,0,0,344808,2021,0.550684935670831,0.0065097737410379
408,202190,MANHATTAN CITY,51,KS,20,534354,0,0,0,534354,2021,1.22301063856442,0.00686516058488668
409,209999,KS NONENTITLEMENT,21,KS,20,15426156,1654437,6183639,642139,23906371,2021,31.8536089846538,21.7488061944882
410,210696,ELIZABETHTOWN,51,KY,21,210712,0,0,0,210712,2021,1.09845494923193,0.00796789969394142
411,211374,LOUISVILLE-CDBG,51,KY,21,11445366,977865,3150190,1082719,16656140,2021,2.86272033445979,0.0880872769550454
412,220030,ALEXANDRIA,51,LA,22,445261,0,258849,0,704110,2021,1.70745907557405,0.00713774203239287
413,251614,NEW BEDFORD,52,MA,25,2716070,235458,876137,0,3827665,2021,0.518647306126006,0.00568056583557342
414,251650,NEWTON,51,MA,25,1935056,164708,1491865,0,3591629,2021,0.397003846062558,0.00513873236845589
415,123213,WELLINGTON,52,FL,12,292011,0,0,0,292011,2021,0.742968250148849,0.0107447889328306
416,129009,BREVARD COUNTY,61,FL,12,1443617,0,1248404,0,2692021,2021,13.8834064278288,0.206359754511699
417,129011,BROWARD COUNTY,61,FL,12,4490277,241212,3859270,0,8590759,2021,5.53156903771158,0.222655158838423
418,129033,ESCAMBIA COUNTY,61,FL,12,1498215,0,1141120,0,2639335,2021,5.59439730221509,0.156310657390701
419,129057,HILLSBOROUGH COUNTY,61,FL,12,7394250,621413,2862499,0,10878162,2021,6.35286983364022,0.226782487107815
420,129069,LAKE COUNTY,61,FL,12,1491939,0,568429,0,2060368,2021,10.3878307075497,0.254096775521815
421,129083,MARION COUNTY,61,FL,12,2011613,168937,887773,0,3068323,2021,5.3704961608067,0.387873480142474
422,129086,MIAMI-DADE COUNTY,61,FL,12,13102945,1126512,4879890,0,19109347,2021,9.71511463450842,0.432400450302528
423,129097,OSCEOLA COUNTY,61,FL,12,1533516,0,959778,0,2493294,2021,5.95673916665144,0.349069866736689
424,219999,KY NONENTITLEMENT,21,KY,21,27042638,2595355,13949142,1001179,44588314,2021,33.078888590188,10.438600730283
425,220126,BATON ROUGE,51,LA,22,3211656,280093,1408393,2533548,7433690,2021,5.03825053367875,0.0834902731120014
426,220192,BOSSIER CITY,51,LA,22,518733,0,0,0,518733,2021,1.70267567686761,0.0143930263003874
427,220828,HOUMA-TERREBONNE,51,LA,22,992626,0,341313,0,1333939,2021,18.568232273108,0.356395535822795
428,203216,SHAWNEE,52,KS,20,302340,0,0,0,302340,2021,0.691609520746793,0.0115463104798184
429,203696,WICHITA,51,KS,20,2925565,250208,1519843,0,4695616,2021,4.13378681705794,0.0439304760734999
430,209091,JOHNSON COUNTY,61,KS,20,1354296,0,1097351,0,2451647,2021,3.25964505155824,0.0976935768719312
431,210048,ASHLAND,51,KY,21,567501,0,0,0,567501,2021,0.285178669300559,0.00288315339353909
432,210210,BOWLING GREEN,51,KY,21,679717,0,0,0,679717,2021,1.6770999148937,0.0102337893717564
433,210534,COVINGTON,52,KY,21,1482739,0,564089,0,2046828,2021,0.695210187783231,0.00370188199129677
434,211032,HENDERSON,52,KY,21,252223,0,0,0,252223,2021,0.970620705605318,0.00477392825171092
435,211086,HOPKINSVILLE,52,KY,21,276467,0,0,0,276467,2021,1.47375073153733,0.0110440521752468
436,211314,LEXINGTON-FAYETTE,51,KY,21,2404696,207017,1342387,0,3954100,2021,1.56624889961795,0.0759036833514351
437,211680,OWENSBORO,51,KY,21,518555,0,278358,0,796913,2021,2.40056660731515,0.0070246725439226
438,220954,LAFAYETTE,51,LA,22,1542453,0,621181,0,2163634,2021,4.45058830242321,0.050784135778772
439,220978,LAKE CHARLES,51,LA,22,683370,0,391127,0,1074497,2021,1.11366981625742,0.0109960964314081
440,221206,MONROE,51,LA,22,740675,0,322571,0,1063246,2021,1.88989648004447,0.00810312255049876
441,221296,NEW ORLEANS,51,LA,22,12110461,1111557,2614183,3825895,19662096,2021,1.91780829889252,0.0829539358003521
442,221650,SHREVEPORT,51,LA,22,1943381,166404,989143,0,3098928,2021,4.25804927755277,0.0327445133295742
443,130444,BRUNSWICK,51,GA,13,383470,0,0,0,383470,2021,0.487156596428695,0.00499355010655577
444,130882,DALTON,51,GA,13,396455,0,0,0,396455,2021,1.82278709844749,0.00522786981692262
445,131314,GAINESVILLE,51,GA,13,489115,0,0,0,489115,2021,2.74802666621073,0.00887937527079733
446,131968,MACON-BIBB COUNTY,51,GA,13,1870287,162157,824284,0,2856728,2021,1.79636554840327,0.063620577727423
447,131998,MARIETTA,51,GA,13,512068,0,0,0,512068,2021,1.82527876699861,0.00602637728629333
448,132832,ROSWELL,51,GA,13,470283,0,0,0,470283,2021,0.945876004903302,0.0106244794556674
449,132890,SANDY SPRINGS CITY,51,GA,13,603857,0,0,0,603857,2021,0.683778059405906,0.00973060136805364
450,133020,SOUTH FULTON,52,GA,13,504787,0,0,0,504787,2021,3.75073365477158,0.0263319341891692
451,133432,WARNER ROBINS,51,GA,13,639759,0,0,0,639759,2021,3.05583445658487,0.00927281792570703
452,139063,CLAYTON COUNTY,61,GA,13,2454275,213700,1084103,0,3752078,2021,1.19369919048131,0.0356099470715953
453,139089,DE KALB COUNTY,61,GA,13,4776300,448641,2152348,0,7377289,2021,1.92971710059006,0.0548820801278695
454,139151,HENRY COUNTY,61,GA,13,1159416,0,0,0,1159416,2021,1.79652835782084,0.0819917393510825
455,150001,HAWAII COUNTY,77,HI,15,2699374,0,0,0,2699374,2021,5.43449540263701,0.898327626737266
456,150002,KAUAI COUNTY,77,HI,15,702317,0,0,0,702317,2021,2.88447589798339,0.141977452421516
457,150003,MAUI COUNTY,77,HI,15,1905730,0,0,0,1905730,2021,6.12475944883561,0.263413011873757
458,160102,BOISE,51,ID,16,1433496,0,809108,0,2242604,2021,2.96574742478859,0.0246581285584215
459,160198,COEUR D'ALENE,51,ID,16,355255,0,0,0,355255,2021,0.948143444529542,0.00492921768523991
460,231602,LEWISTON,51,ME,23,893320,0,0,0,893320,2021,0.437876496540162,0.0103429039063836
461,239005,CUMBERLAND COUNTY,61,ME,23,1566024,0,0,0,1566024,2021,9.37113261274168,0.246726936250414
462,240036,ANNAPOLIS,52,MD,24,298947,0,0,0,298947,2021,0.527256842115381,0.00194304056562805
463,240156,BOWIE CITY,52,MD,24,193582,0,0,0,193582,2021,1.05857223220705,0.00525609534417227
464,240378,CUMBERLAND,51,MD,24,797370,0,0,0,797370,2021,0.53493422220728,0.00275457748738936
465,240552,FREDERICK,51,MD,24,419485,0,0,1687913,2107398,2021,1.08434729106997,0.00646873938194292
466,240660,HAGERSTOWN,51,MD,24,822924,0,0,0,822924,2021,0.844923263433052,0.0033326777306543
467,241278,SALISBURY,51,MD,24,399903,0,0,0,399903,2021,1.50411729082417,0.00378755175250854
468,249005,BALTIMORE COUNTY,61,MD,24,4232376,357383,2061642,0,6651401,2021,5.78504306694064,0.164901449911225
469,249025,HARFORD COUNTY,61,MD,24,1122356,0,503180,0,1625536,2021,3.48581020045707,0.12100091690293
470,249027,HOWARD COUNTY,61,MD,24,1363125,0,485257,0,1848382,2021,1.47808268508137,0.0684828514126388
471,249031,MONTGOMERY COUNTY,61,MD,24,5051707,428409,2017203,0,7497319,2021,2.7393655944351,0.133210598216695
472,249033,PRINCE GEORGES COUNTY,61,MD,24,5130916,440276,2094756,0,7665948,2021,3.79262648879357,0.12451790187585
473,249999,MD NONENTITLEMENT,21,MD,24,7983101,1169224,6464617,546621,16163563,2021,71.0572809687136,1.89751187191529
474,250126,ATTLEBORO,52,MA,25,408435,0,0,0,408435,2021,0.430370001763946,0.00781763890957881
475,251674,NORTHAMPTON,52,MA,25,683764,0,0,0,683764,2021,0.457713066451285,0.010113439248416
476,260444,BAY CITY,51,MI,26,1250310,0,210407,0,1460717,2021,0.37829068710375,0.00323463000100332
477,251884,PEABODY CITY,52,MA,25,460559,0,2030243,0,2490802,2021,0.323543081403559,0.00475642664626239
478,251938,PITTSFIELD,51,MA,25,1339636,0,0,0,1339636,2021,0.449654861044787,0.0120361128187809
479,251962,PLYMOUTH TOWN,52,MA,25,394740,0,0,0,394740,2021,1.13684886607688,0.0288217715442441
480,251992,QUINCY,52,MA,25,1848454,158471,805172,0,2812097,2021,0.759636513806726,0.00466698818914167
481,252028,REVERE CITY,52,MA,25,828381,0,0,0,828381,2021,0.341935423762819,0.0017169046268545
482,252118,SALEM,52,MA,25,1082754,0,0,0,1082754,2021,0.542539098079525,0.00239459307449713
483,250774,FITCHBURG,52,MA,25,986586,0,480186,0,1466772,2021,0.425750393782192,0.00798665570748903
484,250858,GLOUCESTER,52,MA,25,697434,0,0,0,697434,2021,0.869117815543306,0.00790592222897441
485,251410,MEDFORD,52,MA,25,1546988,0,0,0,1546988,2021,0.318849636160022,0.00239879994009488
486,261848,EAST LANSING,51,MI,26,493938,0,0,0,493938,2021,0.621914890597545,0.0038454267211935
487,262096,FARMINGTON HILLS,51,MI,26,355008,0,0,0,355008,2021,0.590289192221858,0.0094457349777636
488,262172,FLINT,51,MI,26,3926597,325606,895223,0,5147426,2021,0.866909754711717,0.00962286013329389
489,265148,REDFORD,52,MI,26,923202,0,0,0,923202,2021,0.267892528577116,0.00318364764692254
490,266378,WESTLAND,52,MI,26,1102120,0,322852,0,1424972,2021,0.556592607521751,0.00578143783268982
491,269049,GENESEE COUNTY,61,MI,26,1832816,157182,839891,0,2829889,2021,2.96693817790793,0.175384355924762
492,269081,KENT COUNTY,61,MI,26,1743467,148422,925075,0,2816964,2021,3.3165593900099,0.228707896918189
493,269099,MACOMB COUNTY,61,MI,26,1878057,160955,1679219,0,3718231,2021,2.61511438714873,0.103452959936137
494,269125,OAKLAND COUNTY,61,MI,26,5402940,327744,2868418,0,8599102,2021,3.43927417771957,0.226867963312968
495,269999,MI NONENTITLEMENT,21,MI,26,34882196,5017704,17203795,2012845,59116540,2021,88.404492043537,15.7404198141535
496,271266,DULUTH,51,MN,27,2426735,206941,548149,0,3181825,2021,2.2697304498876,0.0217865662813543
497,271338,EDEN PRAIRIE,51,MN,27,306562,0,0,0,306562,2021,0.599861584843087,0.0101698663986019
498,272922,MANKATO CITY,51,MN,27,409262,0,0,0,409262,2021,1.38627217104428,0.00605832917804096
499,273198,MOORHEAD,52,MN,27,261979,0,0,0,261979,2021,1.02858112870469,0.00705945093181925
500,260570,BENTON HARBOR,51,MI,26,410454,0,0,0,410454,2021,0.336539902853233,0.00131876643304837
501,261074,CANTON TWP,52,MI,26,370973,0,0,0,370973,2021,0.409489347244646,0.0102197547299289
502,251284,LOWELL,52,MA,25,2214062,189283,857321,0,3260666,2021,0.304933575106049,0.00412930505883345
503,251302,LYNN,52,MA,25,2391494,211174,923717,0,3526385,2021,0.306244414943957,0.00326513977872337
